"IOC3_1_Binomial"	"SpeciesID"	"IOC3_1_Order"	"IOC3_1_Family"	"IOC3_1_Genus"	"IOC3_1_Species"	"Taxonomic_Comments"	"Extinct_full"	"Extinct_partial"	"Marine_full"	"Marine_partial"	"Migratory_status"	"Migr_dir_full"	"Migr_dir_partial"	"Migr_dir_local"	"Migr_disp_full"	"Migr_disp_partial"	"Migr_disp_local"	"Migr_altitudinal"	"Irruptive"	"Nomad_full"	"Nomad_partial"	"Nomad_local"	"Resid_full"	"Resid_partial"	"Unknown"	"Uncertain"	"Migratory_status_Comments"	"Doublechecked"
"Bombycilla_garrulus"	6793	"PASSERIFORMES"	"Bombycillidae"	"Bombycilla"	"garrulus"	""	0	0	0	0	"directional migratory"	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	"partial migrant, withdraws from large part of breeding range in winter towards S, renowned for periodic irruptive movements, large flocks sometimes reaching areas well outside normal wintering grounds"	1
"Bombycilla_japonica"	6794	"PASSERIFORMES"	"Bombycillidae"	"Bombycilla"	"japonica"	""	0	0	0	0	"directional migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Bombycilla_cedrorum"	6795	"PASSERIFORMES"	"Bombycillidae"	"Bombycilla"	"cedrorum"	""	0	0	0	0	"directional migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	"movements complex and not fully understood, withdrawal and return to N parts of breeding range on predictable schedule, indicating regular migration, but movements apparently continue throughout winter in response to fruit crops, irregular occurrence S of normal range"	1
"Phainoptila_melanoxantha"	6796	"PASSERIFORMES"	"Ptilogonatidae"	"Phainoptila"	"melanoxantha"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"resident, moves between fruit sources, occasionally elevationally"	1
"Ptilogonys_cinereus"	6797	"PASSERIFORMES"	"Ptilogonatidae"	"Ptilogonys"	"cinereus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"generally resident, some downslope movement in winter"	1
"Ptilogonys_caudatus"	6798	"PASSERIFORMES"	"Ptilogonatidae"	"Ptilogonys"	"caudatus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"resident, ranges to other habitat in non-breeding season"	1
"Phainopepla_nitens"	6799	"PASSERIFORMES"	"Ptilogonatidae"	"Phainopepla"	"nitens"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"popltns are short-distance migrants or resident"	1
"Hypocolius_ampelinus"	6800	"PASSERIFORMES"	"Hypocoliidae"	"Hypocolius"	"ampelinus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"short-distance migrant, majority migrate but small numbers remain"	1
"Dulus_dominicus"	6801	"PASSERIFORMES"	"Dulidae"	"Dulus"	"dominicus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Chaetoptila_angustipluma"	6802	"PASSERIFORMES"	"Mohoidae"	"Chaetoptila"	"angustipluma"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Moho_braccatus"	6803	"PASSERIFORMES"	"Mohoidae"	"Moho"	"braccatus"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Moho_apicalis"	6804	"PASSERIFORMES"	"Mohoidae"	"Moho"	"apicalis"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Moho_bishopi"	6805	"PASSERIFORMES"	"Mohoidae"	"Moho"	"bishopi"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Moho_nobilis"	6806	"PASSERIFORMES"	"Mohoidae"	"Moho"	"nobilis"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Hylocitrea_bonensis"	6807	"PASSERIFORMES"	"Hylocitreidae"	"Hylocitrea"	"bonensis"	"in HBW in family Pachycephalidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably sedentary"	NA
"Chelidorhynx_hypoxantha"	6808	"PASSERIFORMES"	"Stenostiridae"	"Chelidorhynx"	"hypoxantha"	"in HBW Rhipidura_hypoxantha and in family Rhipiduridae"	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	"altitud migrant"	1
"Stenostira_scita"	6809	"PASSERIFORMES"	"Stenostiridae"	"Stenostira"	"scita"	"in HBW in family Muscicapidae"	0	0	0	0	"directional migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"winters throughout most of breeding range but migratory movements occur, areas in N usually only occupied in non-breeding season, also altitud movements"	1
"Culicicapa_ceylonensis"	6810	"PASSERIFORMES"	"Stenostiridae"	"Culicicapa"	"ceylonensis"	"in HBW in family Muscicapidae"	0	0	0	0	"directional migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"resident and migratory, short-distance altitud migrant"	1
"Culicicapa_helianthea"	6811	"PASSERIFORMES"	"Stenostiridae"	"Culicicapa"	"helianthea"	"in HBW in family Muscicapidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Elminia_longicauda"	6812	"PASSERIFORMES"	"Stenostiridae"	"Elminia"	"longicauda"	"in HBW in family Monarchidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mostly sedentary"	NA
"Elminia_albicauda"	6813	"PASSERIFORMES"	"Stenostiridae"	"Elminia"	"albicauda"	"in HBW in family Monarchidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"largely resident, may make short-distance seasonal altitud movements"	NA
"Elminia_nigromitrata"	6814	"PASSERIFORMES"	"Stenostiridae"	"Elminia"	"nigromitrata"	"in HBW in family Monarchidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Elminia_albiventris"	6815	"PASSERIFORMES"	"Stenostiridae"	"Elminia"	"albiventris"	"in HBW in family Monarchidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Elminia_albonotata"	6816	"PASSERIFORMES"	"Stenostiridae"	"Elminia"	"albonotata"	"in HBW in family Monarchidae"	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"mostly resident, some post-breeding elev dispersal"	1
"Poecile_palustris"	6817	"PASSERIFORMES"	"Paridae"	"Poecile"	"palustris"	"in HBW no split into Poecile_palustris and Poecile_hypermelaenus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	"largely resident, in N of range partially nomadic, and may wander S in non-breeding season, but less eruptive than are populations of other parids breeding in N areas"	1
"Poecile_hypermelaenus"	6818	"PASSERIFORMES"	"Paridae"	"Poecile"	"hypermelaenus"	"in HBW hypermelaenus is race of Poecile_palustris"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"largely resident, n N of range partially nomadic, and may wander S in non-breeding season (text on palustris in HBW)"	1
"Poecile_lugubris"	6819	"PASSERIFORMES"	"Paridae"	"Poecile"	"lugubris"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident, some evidence of altitud movements and local immigrations"	1
"Poecile_montanus"	6820	"PASSERIFORMES"	"Paridae"	"Poecile"	"montanus"	"in HBW no split into Poecile_montanus and Poecile_weigoldicus"	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	"mainly resident, some popltns short-distance altitud migrants, N popltns disperse randomly regularly and are occasionally eruptive, some N popltns partly migratory"	1
"Poecile_weigoldicus"	6821	"PASSERIFORMES"	"Paridae"	"Poecile"	"weigoldicus"	"in HBW weigoldicus is race of Poecile_montanus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mainly resident (text on montanus in HBW)"	1
"Poecile_carolinensis"	6822	"PASSERIFORMES"	"Paridae"	"Poecile"	"carolinensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Poecile_atricapillus"	6823	"PASSERIFORMES"	"Paridae"	"Poecile"	"atricapillus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	"largely resident, elev descent, also eruptive"	1
"Poecile_gambeli"	6824	"PASSERIFORMES"	"Paridae"	"Poecile"	"gambeli"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"largely resident with short-distance altitud movement"	NA
"Poecile_sclateri"	6825	"PASSERIFORMES"	"Paridae"	"Poecile"	"sclateri"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident, some altitud movement"	NA
"Poecile_superciliosus"	6826	"PASSERIFORMES"	"Paridae"	"Poecile"	"superciliosus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	"not well known, short distance altitud shifts"	NA
"Poecile_davidi"	6827	"PASSERIFORMES"	"Paridae"	"Poecile"	"davidi"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident, some seasonal altitud movements"	1
"Poecile_cinctus"	6828	"PASSERIFORMES"	"Paridae"	"Poecile"	"cinctus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"adults sedentary, juveniles more nomadic and erupt in exceptional years"	1
"Poecile_hudsonicus"	6829	"PASSERIFORMES"	"Paridae"	"Poecile"	"hudsonicus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	"resident and short distance altitud migrant, cyclically irruptive depending on conifer seed crop"	1
"Poecile_rufescens"	6830	"PASSERIFORMES"	"Paridae"	"Poecile"	"rufescens"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	"largely resident, some numbers perform seasonal altitud movements"	1
"Poecile_varius"	6831	"PASSERIFORMES"	"Paridae"	"Poecile"	"varius"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"largely resident, local and altitud seasonal movements"	1
"Periparus_rufonuchalis"	6832	"PASSERIFORMES"	"Paridae"	"Periparus"	"rufonuchalis"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"largely resident, small numbers descend to lower levels outside breeding season"	1
"Periparus_rubidiventris"	6833	"PASSERIFORMES"	"Paridae"	"Periparus"	"rubidiventris"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident with some altitud movements"	1
"Periparus_ater"	6834	"PASSERIFORMES"	"Paridae"	"Periparus"	"ater"	"includes melanolophus"	0	0	0	0	"dispersive migratory"	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	"resident or makes altitud movements, short-distance in S and W, longer distances in N and E and occasionally irruptive, some partial migration S described in far E"	1
"Periparus_venustulus"	6835	"PASSERIFORMES"	"Paridae"	"Periparus"	"venustulus"	""	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	"resident and altitud migrant, erratic and irruptive visitor in areas S and E of breeding range"	1
"Periparus_elegans"	6836	"PASSERIFORMES"	"Paridae"	"Periparus"	"elegans"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Periparus_amabilis"	6837	"PASSERIFORMES"	"Paridae"	"Periparus"	"amabilis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Lophophanes_cristatus"	6838	"PASSERIFORMES"	"Paridae"	"Lophophanes"	"cristatus"	""	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"largely resident, also nomadic in winter, in N occasionally wanders up to 100km from breeding areas"	1
"Lophophanes_dichrous"	6839	"PASSERIFORMES"	"Paridae"	"Lophophanes"	"dichrous"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident and short-distance altitud migrant"	1
"Parus_guineensis"	6840	"PASSERIFORMES"	"Paridae"	"Parus"	"guineensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mainly resident"	NA
"Parus_leucomelas"	6841	"PASSERIFORMES"	"Paridae"	"Parus"	"leucomelas"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_carpi"	6842	"PASSERIFORMES"	"Paridae"	"Parus"	"carpi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_niger"	6843	"PASSERIFORMES"	"Paridae"	"Parus"	"niger"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_albiventris"	6844	"PASSERIFORMES"	"Paridae"	"Parus"	"albiventris"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_leuconotus"	6845	"PASSERIFORMES"	"Paridae"	"Parus"	"leuconotus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"primarily resident, some altitud movement"	1
"Parus_funereus"	6846	"PASSERIFORMES"	"Paridae"	"Parus"	"funereus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_rufiventris"	6847	"PASSERIFORMES"	"Paridae"	"Parus"	"rufiventris"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_pallidiventris"	6848	"PASSERIFORMES"	"Paridae"	"Parus"	"pallidiventris"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_fringillinus"	6849	"PASSERIFORMES"	"Paridae"	"Parus"	"fringillinus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_fasciiventer"	6850	"PASSERIFORMES"	"Paridae"	"Parus"	"fasciiventer"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_thruppi"	6851	"PASSERIFORMES"	"Paridae"	"Parus"	"thruppi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_griseiventris"	6852	"PASSERIFORMES"	"Paridae"	"Parus"	"griseiventris"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_cinerascens"	6853	"PASSERIFORMES"	"Paridae"	"Parus"	"cinerascens"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"resident but locally nomadic"	NA
"Parus_afer"	6854	"PASSERIFORMES"	"Paridae"	"Parus"	"afer"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"resident or locally nomadic"	1
"Parus_major"	6855	"PASSERIFORMES"	"Paridae"	"Parus"	"major"	"includes Parus_bokharensis; in HBW no split into Parus_major, Parus_minor and Parus_cinereus"	0	0	0	0	"resident"	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	"resident, altitud migrant and partially eruptive"	1
"Parus_minor"	6856	"PASSERIFORMES"	"Paridae"	"Parus"	"minor"	"in HBW minor is race of Parus_major"	0	0	0	0	"dispersive migratory"	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	"resident, altitud migrant and partially eruptive, migration S described for NE popltns (text on major in HBW)"	1
"Parus_cinereus"	6857	"PASSERIFORMES"	"Paridae"	"Parus"	"cinereus"	"in HBW cinereus is race of Parus_major"	0	0	0	0	"resident"	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	"resident, altitud migrant and partially eruptive (text on major in HBW)"	1
"Parus_monticolus"	6858	"PASSERIFORMES"	"Paridae"	"Parus"	"monticolus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"largely resident or short distance altitud migrant"	1
"Parus_nuchalis"	6859	"PASSERIFORMES"	"Paridae"	"Parus"	"nuchalis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_xanthogenys"	6860	"PASSERIFORMES"	"Paridae"	"Parus"	"xanthogenys"	"in HBW no split into Parus_xanthogenys and Parus_aplonotus"	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident, some short-distance altitud migration"	1
"Parus_aplonotus"	6861	"PASSERIFORMES"	"Paridae"	"Parus"	"aplonotus"	"in HBW aplonotus is race of Parus_xanthogenys"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident (text on xanthogenys in HBW)"	1
"Parus_spilonotus"	6862	"PASSERIFORMES"	"Paridae"	"Parus"	"spilonotus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident, also short distance altitud migrant"	1
"Parus_holsti"	6863	"PASSERIFORMES"	"Paridae"	"Parus"	"holsti"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_semilarvatus"	6864	"PASSERIFORMES"	"Paridae"	"Parus"	"semilarvatus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Parus_humilis"	6865	"PASSERIFORMES"	"Paridae"	"Parus"	"humilis"	"in HBW Pseudopodoces_humilis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Cyanistes_caeruleus"	6866	"PASSERIFORMES"	"Paridae"	"Cyanistes"	"caeruleus"	""	0	0	0	0	"directional migratory"	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	"mainly resident, partially migratory in N of range, some seasonal altitud shifts, occasionally irruptive"	1
"Cyanistes_teneriffae"	6867	"PASSERIFORMES"	"Paridae"	"Cyanistes"	"teneriffae"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Cyanistes_cyanus"	6868	"PASSERIFORMES"	"Paridae"	"Cyanistes"	"cyanus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	"largely resident, montane popltns descend in autumn and winter, periodically larger movements with many individuals, irruptive colonizations to W"	1
"Baeolophus_wollweberi"	6869	"PASSERIFORMES"	"Paridae"	"Baeolophus"	"wollweberi"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident with short-distance elev migration"	1
"Baeolophus_inornatus"	6870	"PASSERIFORMES"	"Paridae"	"Baeolophus"	"inornatus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mainly resident"	NA
"Baeolophus_ridgwayi"	6871	"PASSERIFORMES"	"Paridae"	"Baeolophus"	"ridgwayi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mainly resident"	NA
"Baeolophus_bicolor"	6872	"PASSERIFORMES"	"Paridae"	"Baeolophus"	"bicolor"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	"resident, some post-breeding dispersal and wandering in non-breeding season"	1
"Baeolophus_atricristatus"	6873	"PASSERIFORMES"	"Paridae"	"Baeolophus"	"atricristatus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"mainly resident, occasional elev movements in non-breeding season"	1
"Sylviparus_modestus"	6874	"PASSERIFORMES"	"Paridae"	"Sylviparus"	"modestus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident and short distance altitud migrant"	1
"Melanochlora_sultanea"	6875	"PASSERIFORMES"	"Paridae"	"Melanochlora"	"sultanea"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"resident, with some short distance dispersal"	1
"Remiz_pendulinus"	6876	"PASSERIFORMES"	"Remizidae"	"Remiz"	"pendulinus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"N popltns highly migratory, S ones less so"	1
"Remiz_macronyx"	6877	"PASSERIFORMES"	"Remizidae"	"Remiz"	"macronyx"	""	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	"primarily resident, some remain all year fairly far N, but likely at least some of N and E popltns move W or SW"	1
"Remiz_coronatus"	6878	"PASSERIFORMES"	"Remizidae"	"Remiz"	"coronatus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"strongly migratory, a few remain in lowlands of breeding range"	1
"Remiz_consobrinus"	6879	"PASSERIFORMES"	"Remizidae"	"Remiz"	"consobrinus"	""	0	0	0	0	"directional migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"strongly migratory"	1
"Anthoscopus_punctifrons"	6880	"PASSERIFORMES"	"Remizidae"	"Anthoscopus"	"punctifrons"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	NA
"Anthoscopus_parvulus"	6881	"PASSERIFORMES"	"Remizidae"	"Anthoscopus"	"parvulus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"chiefly sedentary, but some seasonal movement in at least some parts of range, in some regions occurrence only in wet season"	1
"Anthoscopus_musculus"	6882	"PASSERIFORMES"	"Remizidae"	"Anthoscopus"	"musculus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no movements documented"	NA
"Anthoscopus_flavifrons"	6883	"PASSERIFORMES"	"Remizidae"	"Anthoscopus"	"flavifrons"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no movements documented, probably sedentary"	NA
"Anthoscopus_caroli"	6884	"PASSERIFORMES"	"Remizidae"	"Anthoscopus"	"caroli"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"chiefly resident, but seasonal movements in at least some parts of range, winter descent in one S area and sporadic appearance in another N one"	1
"Anthoscopus_minutus"	6885	"PASSERIFORMES"	"Remizidae"	"Anthoscopus"	"minutus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"post-breeding dispersal suggested"	1
"Auriparus_flaviceps"	6886	"PASSERIFORMES"	"Remizidae"	"Auriparus"	"flaviceps"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"basically sedentary"	NA
"Cephalopyrus_flammiceps"	6887	"PASSERIFORMES"	"Remizidae"	"Cephalopyrus"	"flammiceps"	""	0	0	0	0	"directional migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	"short distance and altitud migrant, some may remain in foothills but most spread out over adjacent plains "	1
"Panurus_biarmicus"	6888	"PASSERIFORMES"	"Panuridae"	"Panurus"	"biarmicus"	"in HBW in family Paradoxornithidae"	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	"mainly fairly sedentary, but subject to eruptive post-breeding and winter movements"	1
"Nicator_chloris"	6889	"PASSERIFORMES"	"Nicatoridae"	"Nicator"	"chloris"	"in HBW in family Pycnonotidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Nicator_gularis"	6890	"PASSERIFORMES"	"Nicatoridae"	"Nicator"	"gularis"	"in HBW in family Pycnonotidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"thought to be sedentary"	NA
"Nicator_vireo"	6891	"PASSERIFORMES"	"Nicatoridae"	"Nicator"	"vireo"	"in HBW in family Pycnonotidae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Mirafra_cantillans"	6892	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"cantillans"	""	0	0	0	0	"dispersive migratory"	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	"poorly understood, some popltns at least partly migratory especially in W, where moves S following good rains but unclear whether migration or simply nomadism, some short local movements in E reported"	1
"Mirafra_javanica"	6893	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"javanica"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"locally or regionally nomadic at least in Australia, but mainly sedentary"	1
"Mirafra_hova"	6894	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"hova"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"little known, presumably mostly resident"	NA
"Mirafra_passerina"	6895	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"passerina"	""	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	"poorly known, nomadic and irruptive, reporting rates vary seasonally presumably because of detectability not migration, some speculation whether intra-African migrant"	1
"Mirafra_albicauda"	6896	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"albicauda"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"little known, probably resident"	NA
"Mirafra_cheniana"	6897	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"cheniana"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"apparently largely resident, seasonal fluctuations in numbers, local movements in response to dry-season fires"	1
"Mirafra_cordofanica"	6898	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"cordofanica"	""	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	"poorly known, probably opportunistically nomadic, moving in reposnse to local rain events, but at least some birds make more or less regular seasonal movements S into more mesic areas in winter"	1
"Mirafra_williamsi"	6899	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"williamsi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Mirafra_pulpa"	6900	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"pulpa"	""	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	"assumed to be nomadic or partially migratory in association with rains"	1
"Mirafra_africana"	6901	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"africana"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Mirafra_hypermetra"	6902	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"hypermetra"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently resident, may undertake local movements"	1
"Mirafra_somalica"	6903	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"somalica"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Mirafra_ashi"	6904	"PASSERIFORMES"	"Alaudidae"	"Mirafra"	"ashi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"unknown, presumably resident"	NA
